area,ID,Longitude,Latitude,Slope_mean,Elevation_,ECO_NAME,G200_REGIO,_antropiza
99926101.3,967,-49.919231,-23.842224,16.41879146,584.0298888,Alto Parana Atlantic forests,Atlantic Forests,0.784151784
99926101.3,975,-50.503471,-19.949105,5.622575021,436.2219449,Alto Parana Atlantic forests,Atlantic Forests,0.929691652
99926101.3,979,-54.623713,-22.01446,3.513151167,317.5672076,Alto Parana Atlantic forests,Atlantic Forests,0.954545455
99926101.3,981,-48.873051,-18.230461,12.3027565,585.3875718,Alto Parana Atlantic forests,Atlantic Forests,0.623813662
99926101.3,986,-51.469277,-23.736854,18.41746884,540.5687397,Alto Parana Atlantic forests,Atlantic Forests,0.795582814
99926101.3,987,-50.920941,-20.664718,5.775473279,388.2643972,Alto Parana Atlantic forests,Atlantic Forests,0.941849871
99926101.3,990,-53.662966,-24.148463,6.473679797,290.4062259,Alto Parana Atlantic forests,Atlantic Forests,0.87837758
99926101.3,992,-54.948144,-23.405812,5.533658598,351.8565907,Alto Parana Atlantic forests,Atlantic Forests,0.867173396
99926101.3,993,-54.116882,-24.762018,13.87745104,305.433194,Alto Parana Atlantic forests,Atlantic Forests,0.750263631
99926101.3,995,-50.722828,-19.4979,5.797994578,381.1304466,Alto Parana Atlantic forests,Atlantic Forests,0.900391449
99926101.3,1007,-49.256125,-21.450206,6.919285612,456.221448,Alto Parana Atlantic forests,Atlantic Forests,0.916412169
99926101.3,1009,-53.57314,-25.894708,21.59180991,409.4314782,Alto Parana Atlantic forests,Atlantic Forests,0.738109298
99926101.3,1011,-52.782335,-24.346147,5.880528279,582.5153625,Alto Parana Atlantic forests,Atlantic Forests,0.937866453
99926101.3,1012,-52.479377,-22.951898,6.483873764,436.6034785,Alto Parana Atlantic forests,Atlantic Forests,0.93627145
99926101.3,1016,-54.375546,-27.624228,7.931027091,252.0417561,Alto Parana Atlantic forests,Atlantic Forests,0.917897667
99926101.3,1018,-52.959266,-22.925082,7.891084377,427.7499719,Alto Parana Atlantic forests,Atlantic Forests,0.878575948
99926101.3,1029,-50.474687,-19.067685,5.273331316,407.8278561,Alto Parana Atlantic forests,Atlantic Forests,0.855176021
99926101.3,1030,-52.814099,-23.794733,6.941455489,507.1501116,Alto Parana Atlantic forests,Atlantic Forests,0.833812798
99926101.3,1031,-50.998229,-19.558519,7.767874323,361.0089213,Alto Parana Atlantic forests,Atlantic Forests,0.656616189
99926101.3,1033,-48.501753,-22.465954,9.935516745,609.5998996,Alto Parana Atlantic forests,Atlantic Forests,0.924241785
99926101.3,1034,-52.984817,-22.465186,4.018620876,249.3930242,Alto Parana Atlantic forests,Atlantic Forests,0.197442127
99926101.3,1035,-49.981195,-21.861753,8.032517209,467.4601483,Alto Parana Atlantic forests,Atlantic Forests,0.930907066
99926101.3,1036,-49.122519,-20.794903,5.765963766,500.3386287,Alto Parana Atlantic forests,Atlantic Forests,0.878854347
99926101.3,1040,-49.279272,-21.174298,6.745654741,440.5942698,Alto Parana Atlantic forests,Atlantic Forests,0.918943772
99926101.3,1041,-53.549965,-24.466808,6.778366836,393.2314884,Alto Parana Atlantic forests,Atlantic Forests,0.946506154
99926101.3,1044,-50.799376,-19.733395,6.601638856,437.4593521,Alto Parana Atlantic forests,Atlantic Forests,0.9218634
99926101.3,1045,-52.110936,-27.312526,23.48980925,451.6268564,Alto Parana Atlantic forests,Atlantic Forests,0.537338868
99926101.3,1048,-53.216632,-27.033249,22.2222372,386.2287911,Alto Parana Atlantic forests,Atlantic Forests,0.70936746
99926101.3,1050,-48.411033,-22.413964,7.886527879,700.7814452,Alto Parana Atlantic forests,Atlantic Forests,0.921669366
99926101.3,1057,-52.918006,-27.068271,20.32250037,402.8529569,Alto Parana Atlantic forests,Atlantic Forests,0.700917865
99926101.3,1061,-54.358471,-27.992265,7.472932737,374.3213388,Alto Parana Atlantic forests,Atlantic Forests,0.853682816
99926101.3,1064,-52.871613,-22.783403,5.817119816,391.8494266,Alto Parana Atlantic forests,Atlantic Forests,0.940104629
99926101.3,1066,-50.234419,-19.795558,4.539468397,429.0245824,Alto Parana Atlantic forests,Atlantic Forests,0.890827337
99926101.3,1067,-50.946402,-22.974034,6.328245021,348.1576881,Alto Parana Atlantic forests,Atlantic Forests,0.698550627
99926101.3,1072,-51.340734,-22.808864,8.141074382,387.0101449,Alto Parana Atlantic forests,Atlantic Forests,0.668961328
99926101.3,1073,-53.517861,-23.222321,4.683701834,262.6387786,Alto Parana Atlantic forests,Atlantic Forests,0.756527608
99926101.3,1074,-51.784451,-23.336576,12.81790914,475.130106,Alto Parana Atlantic forests,Atlantic Forests,0.753568536
99926101.3,1077,-52.996038,-23.986022,8.494980239,404.2091432,Alto Parana Atlantic forests,Atlantic Forests,0.930611797
99926101.3,1080,-53.583092,-23.823362,8.617438563,321.6436802,Alto Parana Atlantic forests,Atlantic Forests,0.916742593
99926101.3,1085,-55.546175,-22.776773,5.771727649,552.1676719,Alto Parana Atlantic forests,Atlantic Forests,0.840630694
99926101.3,1086,-53.44849,-22.713029,2.905419433,245.1095513,Alto Parana Atlantic forests,Atlantic Forests,0.657386785
99926101.3,1091,-54.530889,-21.965565,3.202063191,294.3491437,Alto Parana Atlantic forests,Atlantic Forests,0.869103057
99926101.3,1092,-49.725359,-22.67821,8.333324035,503.4734113,Alto Parana Atlantic forests,Atlantic Forests,0.654459864
99926101.3,1095,-50.583866,-18.841843,5.15577674,480.9292379,Alto Parana Atlantic forests,Atlantic Forests,0.882365844
99926101.3,1096,-50.60964,-21.064467,5.688465472,363.3490885,Alto Parana Atlantic forests,Atlantic Forests,0.858701154
99926101.3,1100,-49.565771,-23.453396,8.100275213,487.1265066,Alto Parana Atlantic forests,Atlantic Forests,0.47191125
99926101.3,1102,-53.564851,-22.302415,3.291088263,265.5654825,Alto Parana Atlantic forests,Atlantic Forests,0.536077343
99926101.3,1104,-54.820823,-21.835853,3.49843439,313.6856133,Alto Parana Atlantic forests,Atlantic Forests,0.789955879
99926101.3,1109,-52.45108,-25.023607,22.27339414,544.3235241,Alto Parana Atlantic forests,Atlantic Forests,0.768922521
99926101.3,1116,-51.361713,-21.102486,5.189540273,367.9944928,Alto Parana Atlantic forests,Atlantic Forests,0.93155608
99926101.3,1118,-51.082834,-21.042567,7.021545376,397.0575553,Alto Parana Atlantic forests,Atlantic Forests,0.886853894
99926101.3,1122,-51.913244,-27.304119,24.74577511,534.6201771,Alto Parana Atlantic forests,Atlantic Forests,0.628470435
99926101.3,1123,-54.283503,-23.248004,4.435925329,357.7021104,Alto Parana Atlantic forests,Atlantic Forests,0.903473991
99926101.3,1130,-54.561554,-27.906078,9.005562256,286.478527,Alto Parana Atlantic forests,Atlantic Forests,0.864542471
99926101.3,1131,-52.979722,-22.557179,4.478021512,267.0523051,Alto Parana Atlantic forests,Atlantic Forests,0.651045665
99926101.3,1135,-48.921723,-22.030438,7.109033265,469.575053,Alto Parana Atlantic forests,Atlantic Forests,0.872999536
99926101.3,1140,-50.90793,-20.848914,6.106643716,342.7290124,Alto Parana Atlantic forests,Atlantic Forests,0.504125259
99926101.3,1142,-50.646563,-21.851486,6.954553762,463.6488696,Alto Parana Atlantic forests,Atlantic Forests,0.958358291
99926101.3,1144,-50.764472,-21.534423,6.585747103,370.6732687,Alto Parana Atlantic forests,Atlantic Forests,0.739479989
99926101.3,1146,-51.89111,-21.681278,4.862270483,334.6984097,Alto Parana Atlantic forests,Atlantic Forests,0.941039009
99926101.3,1150,-50.888345,-21.125124,6.752330515,395.3267967,Alto Parana Atlantic forests,Atlantic Forests,0.903852805
99926101.3,1153,-54.155767,-23.934653,3.35056505,225.9926621,Alto Parana Atlantic forests,Atlantic Forests,0.063599322
99926101.3,1155,-51.811397,-21.446881,4.252513213,341.7160745,Alto Parana Atlantic forests,Atlantic Forests,0.973484625
99926101.3,1156,-53.606546,-23.363646,6.408961481,326.1379204,Alto Parana Atlantic forests,Atlantic Forests,0.931159573
99926101.3,1166,-49.806844,-21.667207,7.822060731,467.2105324,Alto Parana Atlantic forests,Atlantic Forests,0.930258651
99926101.3,1167,-51.076431,-21.134632,7.726641107,409.3546791,Alto Parana Atlantic forests,Atlantic Forests,0.924908888
99926101.3,1170,-53.26255,-24.410449,10.8235733,405.489686,Alto Parana Atlantic forests,Atlantic Forests,0.922039904
99926101.3,1173,-53.794685,-27.329604,13.18424785,416.9736932,Alto Parana Atlantic forests,Atlantic Forests,0.859971485
99926101.3,1174,-53.747489,-28.249552,8.825796322,351.7094042,Alto Parana Atlantic forests,Atlantic Forests,0.93433274
99926101.3,1175,-52.567395,-24.705985,17.08642508,509.112671,Alto Parana Atlantic forests,Atlantic Forests,0.785919771
99926101.3,1178,-49.702909,-22.953783,6.83720591,470.1293029,Alto Parana Atlantic forests,Atlantic Forests,0.926165268
99926101.3,1180,-51.045082,-22.932824,9.270669752,398.2274987,Alto Parana Atlantic forests,Atlantic Forests,0.919872444
99926101.3,1181,-51.137244,-22.983463,13.44929453,519.6662878,Alto Parana Atlantic forests,Atlantic Forests,0.838203783
99926101.3,1183,-51.299245,-22.022733,9.52236333,375.4410753,Alto Parana Atlantic forests,Atlantic Forests,0.870514097
99926101.3,1186,-53.418923,-26.948347,25.7508947,330.3553707,Alto Parana Atlantic forests,Atlantic Forests,0.641852617
99926101.3,1188,-51.959496,-22.099589,8.188515364,381.5878548,Alto Parana Atlantic forests,Atlantic Forests,0.948555713
99926101.3,1189,-52.970217,-24.445536,6.854716908,450.34906,Alto Parana Atlantic forests,Atlantic Forests,0.92972599
99926101.3,1190,-53.587492,-25.618994,13.99307385,333.2171074,Alto Parana Atlantic forests,Atlantic Forests,0.753697158
99926101.3,1191,-49.504991,-20.725409,6.136546778,529.8021686,Alto Parana Atlantic forests,Atlantic Forests,0.895322057
99926101.3,1195,-54.236193,-22.186847,2.983224492,303.4869759,Alto Parana Atlantic forests,Atlantic Forests,0.83779315
99926101.3,1197,-54.109273,-22.873947,4.373076947,362.9968661,Alto Parana Atlantic forests,Atlantic Forests,0.942123545
99926101.3,1200,-51.217787,-20.448533,5.157791239,346.3400091,Alto Parana Atlantic forests,Atlantic Forests,0.696390157
99926101.3,1202,-52.736646,-23.469216,9.024609393,395.1254863,Alto Parana Atlantic forests,Atlantic Forests,0.888194304
99926101.3,1209,-50.007189,-22.740145,4.899839987,478.7182981,Alto Parana Atlantic forests,Atlantic Forests,0.896341978
99926101.3,1211,-54.1349,-22.32185,4.426183378,398.5285928,Alto Parana Atlantic forests,Atlantic Forests,0.965833453
99926101.3,1216,-48.493406,-22.55778,8.436388776,494.7100302,Alto Parana Atlantic forests,Atlantic Forests,0.731765859
99926101.3,1218,-53.193558,-23.901373,8.161794626,365.4455226,Alto Parana Atlantic forests,Atlantic Forests,0.866361274
99926101.3,1219,-49.406432,-21.921117,8.014641391,476.376125,Alto Parana Atlantic forests,Atlantic Forests,0.908518787
99926101.3,1224,-51.934643,-23.988369,10.15275347,356.7793482,Alto Parana Atlantic forests,Atlantic Forests,0.920936746
99926101.3,1226,-53.371358,-24.184191,6.648602077,363.0436367,Alto Parana Atlantic forests,Atlantic Forests,0.917645967
99926101.3,1228,-50.412639,-18.64704,5.640346833,462.297744,Alto Parana Atlantic forests,Atlantic Forests,0.858608355
99926101.3,1229,-51.976914,-21.823566,5.48211634,348.2115977,Alto Parana Atlantic forests,Atlantic Forests,0.952841729
99926101.3,1231,-50.365753,-20.542997,7.187990233,413.5052571,Alto Parana Atlantic forests,Atlantic Forests,0.913225406
99926101.3,1232,-54.011658,-22.916817,3.948421943,337.6094162,Alto Parana Atlantic forests,Atlantic Forests,0.910475966
99926101.3,1234,-49.460334,-20.12132,6.337194311,510.3506087,Alto Parana Atlantic forests,Atlantic Forests,0.923416963
99926101.3,1235,-53.677979,-25.760201,15.10824076,436.0126974,Alto Parana Atlantic forests,Atlantic Forests,0.82113149
99926101.3,1237,-52.796604,-25.774136,14.03394542,603.007259,Alto Parana Atlantic forests,Atlantic Forests,0.84341598
99926101.3,1238,-54.262549,-23.70783,5.07436018,325.3116485,Alto Parana Atlantic forests,Atlantic Forests,0.863502535
99926101.3,1239,-53.467493,-22.345011,2.76713788,274.0939686,Alto Parana Atlantic forests,Atlantic Forests,0.771322276
99926101.3,1240,-54.044254,-28.305215,9.164825726,277.7782714,Alto Parana Atlantic forests,Atlantic Forests,0.862530054
99926101.3,1241,-51.599165,-23.235929,7.988739338,618.9193517,Alto Parana Atlantic forests,Atlantic Forests,0.936104339
99926101.3,1244,-53.130147,-23.30022,5.330395909,312.6964873,Alto Parana Atlantic forests,Atlantic Forests,0.922512992
99926101.3,1246,-52.068642,-21.873779,5.850693757,340.2494443,Alto Parana Atlantic forests,Atlantic Forests,0.914218705
99926101.3,1249,-49.387237,-18.7268,6.193892621,534.6576924,Alto Parana Atlantic forests,Atlantic Forests,0.865661065
99926101.3,1250,-51.251979,-21.328052,4.153220107,318.2495264,Alto Parana Atlantic forests,Atlantic Forests,0.85082295
99926101.3,1253,-49.474386,-22.248335,12.37551485,551.3816169,Alto Parana Atlantic forests,Atlantic Forests,0.754150638
99926101.3,1259,-53.936569,-24.479974,6.000282627,369.1965412,Alto Parana Atlantic forests,Atlantic Forests,0.879590339
99926101.3,1260,-50.048119,-23.434293,9.910452408,508.5924493,Alto Parana Atlantic forests,Atlantic Forests,0.931936864
99926101.3,1261,-49.670204,-21.012486,7.223377674,464.8341579,Alto Parana Atlantic forests,Atlantic Forests,0.944060133
99926101.3,1263,-49.48159,-23.310162,18.33079725,771.8156255,Alto Parana Atlantic forests,Atlantic Forests,0.775713707
99926101.3,1265,-51.382742,-23.594531,12.73252266,733.7704541,Alto Parana Atlantic forests,Atlantic Forests,0.84537187
99926101.3,1268,-50.603753,-18.564688,9.525070967,593.2540067,Alto Parana Atlantic forests,Atlantic Forests,0.854567389
99926101.3,1269,-49.762558,-22.218783,13.68973074,586.936078,Alto Parana Atlantic forests,Atlantic Forests,0.833426132
99926101.3,1275,-54.794502,-22.480316,4.248404491,392.2404866,Alto Parana Atlantic forests,Atlantic Forests,0.927751907
99926101.3,1276,-50.399113,-18.831784,7.196955071,416.3208577,Alto Parana Atlantic forests,Atlantic Forests,0.458235964
99926101.3,1277,-50.111314,-23.852727,16.06488674,676.4970686,Alto Parana Atlantic forests,Atlantic Forests,0.798147414
99926101.3,1280,-54.293787,-25.135791,5.708576281,267.7641199,Alto Parana Atlantic forests,Atlantic Forests,0.865769604
99926101.3,1281,-55.038562,-23.546418,5.204999772,372.9120751,Alto Parana Atlantic forests,Atlantic Forests,0.903700954
99926101.3,1282,-53.135163,-23.208272,4.230488682,276.9948805,Alto Parana Atlantic forests,Atlantic Forests,0.872561922
99926101.3,1283,-53.332868,-26.715039,23.76338748,389.448128,Alto Parana Atlantic forests,Atlantic Forests,0.679056819
99926101.3,1284,-49.173608,-21.306583,5.825428367,466.8472506,Alto Parana Atlantic forests,Atlantic Forests,0.908710507
99926101.3,1285,-48.896436,-17.95319,11.20681158,627.958061,Alto Parana Atlantic forests,Atlantic Forests,0.870598458
99926101.3,1286,-52.620532,-22.174016,3.806383751,273.7230357,Alto Parana Atlantic forests,Atlantic Forests,0.550148899
99926101.3,1287,-53.203537,-23.717527,10.13106676,389.183667,Alto Parana Atlantic forests,Atlantic Forests,0.850381744
99926101.3,1288,-54.285312,-25.31963,6.753218532,270.0313764,Alto Parana Atlantic forests,Atlantic Forests,0.855418231
99926101.3,1289,-55.244435,-23.183575,4.206343908,504.0290576,Alto Parana Atlantic forests,Atlantic Forests,0.935783764
99926101.3,1291,-53.006314,-23.802194,7.369143505,430.5184057,Alto Parana Atlantic forests,Atlantic Forests,0.929835662
99926101.3,1294,-49.466757,-22.340221,11.91806675,582.0806782,Alto Parana Atlantic forests,Atlantic Forests,0.770886236
99926101.3,1296,-50.310165,-18.780502,6.160077955,441.3200457,Alto Parana Atlantic forests,Atlantic Forests,0.750204577
99926101.3,1297,-51.309115,-23.268387,9.248450243,624.7744628,Alto Parana Atlantic forests,Atlantic Forests,0.913031374
99926101.3,1300,-54.854168,-23.357137,4.734260781,364.1043142,Alto Parana Atlantic forests,Atlantic Forests,0.918151448
99926101.3,1301,-50.395975,-23.914016,16.53977557,631.1384403,Alto Parana Atlantic forests,Atlantic Forests,0.740399541
99926101.3,1307,-51.734035,-22.642818,6.346290372,322.9699136,Alto Parana Atlantic forests,Atlantic Forests,0.792204834
99926101.3,1309,-53.237001,-26.665546,22.11325924,477.8185301,Alto Parana Atlantic forests,Atlantic Forests,0.730143331
99926101.3,1313,-54.568712,-23.302795,4.778915077,384.5667877,Alto Parana Atlantic forests,Atlantic Forests,0.854854222
99926101.3,1314,-54.775537,-22.94043,5.20336835,359.8593679,Alto Parana Atlantic forests,Atlantic Forests,0.910390092
99926101.3,1320,-49.792124,-21.8511,8.829766673,468.5260739,Alto Parana Atlantic forests,Atlantic Forests,0.871713107
99926101.3,1321,-52.88714,-22.507463,4.363202889,307.4105368,Alto Parana Atlantic forests,Atlantic Forests,0.853824998
99926101.3,1324,-51.555935,-22.450123,6.154693355,414.2121819,Alto Parana Atlantic forests,Atlantic Forests,0.921180728
99926101.3,1327,-50.086481,-21.729073,7.472048293,431.4695951,Alto Parana Atlantic forests,Atlantic Forests,0.892978564
99926101.3,1329,-49.66158,-19.948066,5.464877975,411.8484962,Alto Parana Atlantic forests,Atlantic Forests,0.705279409
99926101.3,1333,-51.642937,-24.021348,14.00917153,421.8727524,Alto Parana Atlantic forests,Atlantic Forests,0.818610537
99926101.3,1335,-54.553292,-28.090133,8.284806219,277.7768552,Alto Parana Atlantic forests,Atlantic Forests,0.837239374
99926101.3,1336,-53.175026,-22.472474,3.368239539,259.6578759,Alto Parana Atlantic forests,Atlantic Forests,0.683432177
99926101.3,1338,-52.028333,-22.51771,4.921775653,290.2212573,Alto Parana Atlantic forests,Atlantic Forests,0.752341021
99926101.3,1342,-49.10692,-20.978923,6.063435985,511.9914968,Alto Parana Atlantic forests,Atlantic Forests,0.921535048
99926101.3,1345,-50.762318,-22.872513,5.30403522,365.4041463,Alto Parana Atlantic forests,Atlantic Forests,0.838878672
99926101.3,1353,-49.65422,-20.040213,5.952509191,495.5388362,Alto Parana Atlantic forests,Atlantic Forests,0.930561766
99926101.3,1356,-50.729402,-19.405631,5.913015652,404.1049573,Alto Parana Atlantic forests,Atlantic Forests,0.872139031
99926101.3,1358,-53.766453,-27.881495,8.913214716,495.2463242,Alto Parana Atlantic forests,Atlantic Forests,0.852989809
99926101.3,1360,-50.420529,-19.805774,5.083636138,370.2938432,Alto Parana Atlantic forests,Atlantic Forests,0.77383433
99926101.3,1361,-53.976555,-23.652571,2.349535704,229.1835633,Alto Parana Atlantic forests,Atlantic Forests,0.016298846
99926101.3,1363,-49.622961,-18.091158,5.919603564,719.8053784,Alto Parana Atlantic forests,Atlantic Forests,0.87169407
99926101.3,1364,-54.224444,-24.535277,8.595773305,302.5096885,Alto Parana Atlantic forests,Atlantic Forests,0.829300803
99926101.3,1366,-52.21476,-24.138696,12.77208695,641.6362339,Alto Parana Atlantic forests,Atlantic Forests,0.855646012
99926101.3,1369,-55.552648,-22.592694,4.719470083,598.128913,Alto Parana Atlantic forests,Atlantic Forests,0.829982706
99926101.3,1374,-51.407906,-23.226988,8.399020907,639.0554808,Alto Parana Atlantic forests,Atlantic Forests,0.922555826
99926101.3,1375,-53.650238,-28.20022,9.976043705,426.2457516,Alto Parana Atlantic forests,Atlantic Forests,0.910222125
99926101.3,1380,-52.517641,-25.532854,16.7934286,622.8981892,Alto Parana Atlantic forests,Atlantic Forests,0.736883842
99926101.3,1382,-52.747257,-23.285355,5.19151254,294.4715705,Alto Parana Atlantic forests,Atlantic Forests,0.906570045
99926101.3,1383,-50.676553,-20.143396,6.042318765,416.0258655,Alto Parana Atlantic forests,Atlantic Forests,0.930326728
99926101.3,1384,-51.064605,-22.657092,6.557596036,422.8380269,Alto Parana Atlantic forests,Atlantic Forests,0.935167922
99926101.3,1385,-52.582936,-22.817899,6.444156085,385.3951588,Alto Parana Atlantic forests,Atlantic Forests,0.954471696
99926101.3,1387,-49.85508,-19.866717,5.240397876,446.5850855,Alto Parana Atlantic forests,Atlantic Forests,0.899128542
99926101.3,1389,-54.667032,-27.770888,10.87506009,242.0343404,Alto Parana Atlantic forests,Atlantic Forests,0.778126476
99926101.3,1392,-51.612124,-24.480647,13.6629861,799.6784337,Alto Parana Atlantic forests,Atlantic Forests,0.875212346
99926101.3,1394,-51.673525,-23.561962,13.16108656,680.1751159,Alto Parana Atlantic forests,Atlantic Forests,0.859943647
99926101.3,1396,-48.845382,-20.731468,6.969797073,515.6617569,Alto Parana Atlantic forests,Atlantic Forests,0.886803277
99926101.3,1400,-54.869172,-22.989159,5.098974094,389.7442588,Alto Parana Atlantic forests,Atlantic Forests,0.898056287
99926101.3,1416,-50.098793,-22.791317,4.28184496,471.9062653,Alto Parana Atlantic forests,Atlantic Forests,0.939511537
99926101.3,1418,-52.881485,-24.30397,6.57590765,519.869744,Alto Parana Atlantic forests,Atlantic Forests,0.958064081
99926101.3,1420,-52.912736,-25.456301,11.51075494,564.7504491,Alto Parana Atlantic forests,Atlantic Forests,0.779906526
99926101.3,1421,-52.712541,-25.540622,14.77914884,577.533516,Alto Parana Atlantic forests,Atlantic Forests,0.737647108
99926101.3,1424,-51.305533,-21.93075,9.807773987,380.7904774,Alto Parana Atlantic forests,Atlantic Forests,0.944322122
99926101.3,1425,-50.979145,-21.17593,7.656483443,420.5293,Alto Parana Atlantic forests,Atlantic Forests,0.881563407
99926101.3,1427,-50.449108,-20.686201,7.715346986,436.820219,Alto Parana Atlantic forests,Atlantic Forests,0.910483646
99926101.3,1428,-53.927253,-22.683647,4.830456256,307.1253617,Alto Parana Atlantic forests,Atlantic Forests,0.828364379
99926101.3,1435,-53.592262,-25.527091,12.74633493,311.4982168,Alto Parana Atlantic forests,Atlantic Forests,0.677428335
99926101.3,1436,-53.761723,-27.973498,8.403701679,504.7772368,Alto Parana Atlantic forests,Atlantic Forests,0.79139179
99926101.3,1437,-49.482003,-22.156441,15.01573868,533.2860915,Alto Parana Atlantic forests,Atlantic Forests,0.739758386
99926101.3,1441,-51.024869,-21.870796,7.847388447,368.7336741,Alto Parana Atlantic forests,Atlantic Forests,0.941631517
99926101.3,1445,-50.23959,-23.444663,11.13320941,508.4897712,Alto Parana Atlantic forests,Atlantic Forests,0.849808074
99926101.3,1446,-51.543663,-22.634015,6.094622891,357.7473143,Alto Parana Atlantic forests,Atlantic Forests,0.865199345
99926101.3,1449,-54.177211,-27.618201,13.46049508,214.9839367,Alto Parana Atlantic forests,Atlantic Forests,0.802424559
99926101.3,1452,-54.47496,-23.253921,4.621123879,376.8081744,Alto Parana Atlantic forests,Atlantic Forests,0.859755686
99926101.3,1456,-50.060149,-20.849786,6.196691723,430.0529378,Alto Parana Atlantic forests,Atlantic Forests,0.914364291
99926101.3,1457,-51.326834,-20.222731,6.744922657,374.620662,Alto Parana Atlantic forests,Atlantic Forests,0.859838866
99926101.3,1458,-50.421692,-21.054466,4.517942911,349.2825205,Alto Parana Atlantic forests,Atlantic Forests,0.675119795
99926101.3,1459,-49.263852,-21.358247,6.927718671,445.3288371,Alto Parana Atlantic forests,Atlantic Forests,0.862834919
99926101.3,1461,-54.853942,-28.052483,8.88749916,194.1444398,Alto Parana Atlantic forests,Atlantic Forests,0.858208955
99926101.3,1463,-54.142863,-24.210465,5.1772992,312.9176141,Alto Parana Atlantic forests,Atlantic Forests,0.900864723
99926101.3,1464,-53.554718,-24.374896,6.463077237,353.8767359,Alto Parana Atlantic forests,Atlantic Forests,0.951103462
99926101.3,1466,-54.671069,-27.678878,12.29308685,191.3116363,Alto Parana Atlantic forests,Atlantic Forests,0.710746102
99926101.3,1470,-54.287675,-23.156023,4.143134033,298.1987698,Alto Parana Atlantic forests,Atlantic Forests,0.790080651
99926101.3,1473,-53.972138,-23.744519,4.015360248,246.2922589,Alto Parana Atlantic forests,Atlantic Forests,0.270565309
99926101.3,1477,-49.282563,-23.390803,11.14829424,638.8906886,Alto Parana Atlantic forests,Atlantic Forests,0.838216561
99926101.3,1481,-49.414079,-21.829197,7.221458784,487.0903371,Alto Parana Atlantic forests,Atlantic Forests,0.907538638
99926101.3,1482,-53.429375,-23.080941,5.125521486,313.5168123,Alto Parana Atlantic forests,Atlantic Forests,0.939764626
99926101.3,1483,-51.690175,-21.856667,7.595454677,381.0726048,Alto Parana Atlantic forests,Atlantic Forests,0.980571631
99926101.3,1484,-54.172885,-23.566853,5.109446848,316.6117136,Alto Parana Atlantic forests,Atlantic Forests,0.757613592
99926101.3,1486,-53.18492,-22.288457,4.043966278,312.7884065,Alto Parana Atlantic forests,Atlantic Forests,0.834321773
99926101.3,1488,-53.811719,-23.094373,4.256372453,271.429703,Alto Parana Atlantic forests,Atlantic Forests,0.576960391
99926101.3,1493,-52.430803,-22.166143,6.023058382,280.3862379,Alto Parana Atlantic forests,Atlantic Forests,0.380382331
99926101.3,1504,-52.96503,-24.537431,10.13602196,467.6315528,Alto Parana Atlantic forests,Atlantic Forests,0.902638563
99926101.3,1506,-51.057165,-21.410765,5.3097733,337.4265594,Alto Parana Atlantic forests,Atlantic Forests,0.909985912
99926101.3,1515,-51.08165,-19.701633,6.444161059,371.8693,Alto Parana Atlantic forests,Atlantic Forests,0.731912668
99926101.3,1520,-53.46056,-24.325524,8.939134541,366.669103,Alto Parana Atlantic forests,Atlantic Forests,0.918203445
99926101.3,1523,-53.419776,-23.264863,5.131827499,286.6137417,Alto Parana Atlantic forests,Atlantic Forests,0.890810464
99926101.3,1525,-48.927164,-20.875342,6.189332904,506.5471837,Alto Parana Atlantic forests,Atlantic Forests,0.852377411
99926101.3,1531,-55.247905,-23.091571,4.790869643,476.9383231,Alto Parana Atlantic forests,Atlantic Forests,0.898335541
99926101.3,1533,-51.415691,-21.7053,6.103318028,338.0596055,Alto Parana Atlantic forests,Atlantic Forests,0.934205087
99926101.3,1537,-54.203055,-24.994887,11.50698198,329.2525422,Alto Parana Atlantic forests,Atlantic Forests,0.797563609
99926101.3,1538,-52.224209,-22.434032,4.857880818,366.130905,Alto Parana Atlantic forests,Atlantic Forests,0.918683618
99926101.3,1543,-50.643216,-20.604077,7.382267214,408.6319471,Alto Parana Atlantic forests,Atlantic Forests,0.934248378
99926101.3,1544,-51.380279,-20.826218,6.066293763,380.9629775,Alto Parana Atlantic forests,Atlantic Forests,0.922098958
99926101.3,1548,-49.428448,-22.79954,8.214876469,596.5907514,Alto Parana Atlantic forests,Atlantic Forests,0.762032108
99926101.3,1549,-50.815804,-22.137135,5.411791236,478.4108513,Alto Parana Atlantic forests,Atlantic Forests,0.933243909
99926101.3,1555,-54.057819,-28.029126,7.403811982,393.9123045,Alto Parana Atlantic forests,Atlantic Forests,0.863458499
99926101.3,1559,-49.475787,-18.778555,5.27514904,621.0291694,Alto Parana Atlantic forests,Atlantic Forests,0.880382331
99926101.3,1563,-52.034117,-22.425743,4.901090202,325.5338749,Alto Parana Atlantic forests,Atlantic Forests,0.890109334
99926101.3,1564,-52.838206,-26.742809,23.54929454,534.8380684,Alto Parana Atlantic forests,Atlantic Forests,0.73447729
99926101.3,1565,-53.659878,-28.01619,9.08577897,516.1985516,Alto Parana Atlantic forests,Atlantic Forests,0.862612194
99926101.3,1567,-51.52546,-21.479731,6.717157368,391.3704709,Alto Parana Atlantic forests,Atlantic Forests,0.959716539
99926101.3,1573,-49.269243,-22.420902,9.632999121,570.1309431,Alto Parana Atlantic forests,Atlantic Forests,0.785769724
99926101.3,1574,-50.539425,-20.737258,7.91934786,400.8619208,Alto Parana Atlantic forests,Atlantic Forests,0.931800734
